,Agente1,Agente2,ClientesComun
5180,16600,25441,1
5181,5688,30999,1
5182,22145,26696,1
5183,27924,29147,1
5184,20841,28822,1
5185,5574,6527,1
5186,2645,25670,1
5187,10838,28210,1
5188,15410,23422,1
5189,19711,21337,1
5190,21064,23623,1
5191,7359,22656,1
5192,6627,19353,1
5193,13340,21662,1
5194,20093,27150,1
5195,9192,12452,1
5196,5576,14168,1
5197,20615,26850,1
5198,17940,23242,1
5199,2934,9912,1
5200,22121,26393,1
5201,16464,26267,1
5202,2467,11249,1
5203,15384,28210,1
5204,9712,22190,1
5205,6264,18700,1
5206,12954,26543,1
5207,6328,23334,1
5208,10681,20736,1
5209,21115,26799,1
5210,12470,26350,1
5211,16108,24054,1
5212,3470,7927,1
5213,15624,21446,1
5214,17993,24887,1
5215,15117,18575,1
5216,15303,20414,1
5217,14124,26813,1
5218,1163,21152,1
5219,11285,14772,1
5220,26543,27581,1
5221,16624,30692,1
5222,15521,20711,1
5223,14922,22908,1
5224,15044,26740,1
5225,423,30621,1
5226,4232,27898,1
5227,3515,31048,1
5228,14106,30754,1
5229,6006,16753,1
5230,17964,24857,1
5231,8820,23840,1
5232,15676,29147,1
5233,15791,24825,1
5234,3453,26887,1
5235,6510,15761,1
5236,21311,25076,1
5237,13965,25393,1
5238,26420,29626,1
5239,14974,18700,1
5240,474,24142,1
5241,19968,25567,1
5242,8947,30621,1
5243,18320,30125,1
5244,15559,24274,1
5245,11250,26269,1
5246,7994,14268,1
5247,10255,17999,1
5248,17455,24342,1
5249,8134,18345,1
5250,2774,25620,1
5251,18119,21603,1
5252,22918,25674,1
5253,10177,24515,1
5254,16060,17936,1
5255,18865,19447,1
5256,10048,10926,1
5257,13217,22805,1
5258,15805,16555,1
5259,8556,19368,1
5260,10268,19008,1
5261,4254,17445,1
5262,14568,24282,1
5263,15772,20718,1
5264,7568,29054,1
5265,15011,17295,1
5266,14104,14739,1
5267,6510,11925,1
5268,15173,18107,1
5269,3511,21337,1
5270,21756,23952,1
5271,18344,22500,1
5272,10602,12778,1
5273,14301,18031,1
5274,18851,24423,1
5275,2769,18735,1
5276,18637,26558,1
5277,2833,19162,1
5278,21646,26543,1
5279,14117,25734,1
5280,11462,14847,1
5281,12883,27999,1
5282,6916,7331,1
5283,679,22780,1
5284,10802,27532,1
5285,18020,27710,1
5286,1267,18320,1
5287,10687,26543,1
5288,14077,19389,1
5289,6527,17258,1
5290,2467,15249,1
5291,15044,21603,1
5292,11345,18294,1
5293,5552,10231,1
5294,15766,15921,1
5295,10139,21563,1
5296,2633,4880,1
5297,13043,26131,1
5298,27574,27949,1
5299,9529,23031,1
5300,8556,21381,1
5301,6001,25214,1
5302,18797,26180,1
5303,11164,22430,1
5304,1384,26443,1
5305,17278,19441,1
5306,9869,19441,1
5307,18285,26267,1
5308,20592,25910,1
5309,22147,26687,1
5310,5023,18030,1
5311,4254,25272,1
5312,8122,20250,1
5313,18515,19011,1
5314,25555,29222,1
5315,19392,24558,1
5316,7004,30351,1
5317,15428,16380,1
5318,18842,25881,1
5319,4044,24602,1
5320,18812,27333,1
5321,14052,15573,1
5322,7377,25393,1
5323,6264,23755,1
5324,20341,30295,1
5325,19252,25957,1
5326,2088,3502,1
5327,10697,15385,1
5328,17278,20234,1
5329,2641,19538,1
5330,8839,24597,1
5331,13226,27961,1
5332,12470,23146,1
5333,4360,21553,1
5334,54,7924,1
5335,15720,19419,1
5336,13088,19805,1
5337,17278,30142,1
5338,18865,21669,1
5339,10659,14106,1
5340,19574,25333,1
5341,15761,24833,1
5342,8189,21110,1
5343,5147,13013,1
5344,14333,27422,1
5345,1722,29081,1
5346,15875,24523,1
5347,20461,25062,1
5348,24974,30603,1
5349,17620,20786,1
5350,2842,8972,1
5351,2241,21662,1
5352,15761,29054,1
5353,11472,18332,1
5354,20414,21340,1
5355,5516,14844,1
5356,1588,26295,1
5357,54,16992,1
5358,15874,26696,1
5359,16783,25252,1
5360,13744,28025,1
5361,16074,24714,1
5362,15149,21311,1
5363,1177,1314,1
5364,19572,26706,1
5365,3139,25465,1
5366,14517,22052,1
5367,3993,28788,1
5368,14959,21774,1
5369,11386,14843,1
5370,1544,23793,1
5371,4215,29054,1
5372,12536,12569,1
5373,17341,27710,1
5374,6065,13526,1
5375,30576,31217,1
5376,19398,28004,1
5377,20243,26740,1
5378,17278,20250,1
5379,9686,29001,1
5380,20245,25333,1
5381,11088,14864,1
5382,2833,21451,1
5383,21383,24095,1
5384,17334,19043,1
5385,13834,29054,1
5386,17092,25307,1
5387,452,10704,1
5388,5584,5788,1
5389,11533,27802,1
5390,2420,18003,1
5391,7005,18356,1
5392,24974,30763,1
5393,14009,19249,1
5394,10341,11030,1
5395,11026,20053,1
5396,10900,23646,1
5397,2775,28102,1
5398,9202,28891,1
5399,9060,22909,1
5400,19640,26696,1
5401,9791,24804,1
5402,15003,16768,1
5403,10027,25997,1
5404,10474,18874,1
5405,8048,14280,1
5406,2453,17884,1
5407,24844,30757,1
5408,11910,13242,1
5409,12258,24130,1
5410,4416,22079,1
5411,1349,21553,1
5412,10215,14885,1
5413,12883,15004,1
5414,13943,27878,1
5415,18219,25910,1
5416,12318,30292,1
5417,3048,17286,1
5418,10177,26850,1
5419,5999,18408,1
5420,9973,14458,1
5421,20595,21603,1
5422,8021,26902,1
5423,9403,22380,1
5424,20356,24241,1
5425,4360,6006,1
5426,11671,11878,1
5427,3382,14648,1
5428,21878,23838,1
5429,12225,24813,1
5430,293,13006,1
5431,12034,21948,1
5432,25357,27739,1
5433,18865,19536,1
5434,11018,23402,1
5435,17991,24949,1
5436,13450,15974,1
5437,15490,24813,1
5438,16086,23151,1
5439,8556,19534,1
5440,624,11146,1
5441,10690,27224,1
5442,9869,17162,1
5443,26337,28809,1
5444,23408,29879,1
5445,8376,11160,1
5446,3617,15769,1
5447,1162,21316,1
5448,7846,14146,1
5449,3600,24624,1
5450,12632,18356,1
5451,16895,25362,1
5452,7419,21360,1
5453,10014,27522,1
5454,14594,21674,1
5455,14673,21703,1
5456,13967,16542,1
5457,4521,19288,1
5458,5267,17278,1
5459,7009,15290,1
5460,13478,27397,1
5461,12067,21578,1
5462,19008,30621,1
5463,239,25458,1
5464,12035,14233,1
5465,19350,26740,1
5466,15014,23485,1
5467,25288,28939,1
5468,10269,10413,1
5469,1750,15997,1
5470,4809,26543,1
5471,16661,22039,1
5472,3772,14091,1
5473,16749,17278,1
5474,7342,21268,1
5475,18394,24493,1
5476,14734,26027,1
5477,1736,4632,1
5478,26476,27542,1
5479,19461,21919,1
5480,10269,30427,1
5481,1653,15344,1
5482,9874,21548,1
5483,19437,25713,1
5484,4053,22625,1
5485,17278,20035,1
5486,9025,15894,1
5487,7336,30427,1
5488,4151,14768,1
5489,6006,20195,1
5490,18711,25252,1
5491,13043,15410,1
5492,10662,26429,1
5493,14768,18356,1
5494,12313,17240,1
5495,18700,19294,1
5496,14627,16344,1
5497,5267,18865,1
5498,11787,18992,1
5499,20014,24095,1
5500,16368,25393,1
5501,15169,21270,1
5502,4254,20022,1
5503,1249,24490,1
5504,1395,31188,1
5505,16379,18547,1
5506,2908,13759,1
5507,10893,16654,1
5508,10071,19603,1
5509,21525,26898,1
5510,6826,24714,1
5511,15439,19490,1
5512,12611,13582,1
5513,1736,25252,1
5514,20250,27545,1
5515,1237,18874,1
5516,21269,24427,1
5517,15291,17058,1
5518,8473,19419,1
5519,10149,18219,1
5520,10027,17278,1
5521,8579,23407,1
5522,5803,7994,1
5523,19160,23402,1
5524,15173,15974,1
5525,15730,17278,1
5526,9865,22464,1
5527,17278,21337,1
5528,1635,22793,1
5529,2147,14842,1
5530,3313,17416,1
5531,15398,23623,1
5532,18475,22960,1
5533,2712,27237,1
5534,14686,25393,1
5535,11068,12883,1
5536,18833,18838,1
5537,19131,20973,1
5538,20139,25076,1
5539,16195,22036,1
5540,24153,28245,1
5541,4622,17818,1
5542,13751,25393,1
5543,16169,26647,1
5544,15686,24924,1
5545,18686,26740,1
5546,15854,24628,1
5547,15354,19739,1
5548,12884,17574,1
5549,431,22187,1
5550,20065,23441,1
5551,11871,20414,1
5552,2489,23422,1
5553,1450,19489,1
5554,9268,26932,1
5555,12698,23150,1
5556,16783,24004,1
5557,18409,18735,1
5558,14185,30295,1
5559,21603,25910,1
5560,12631,23755,1
5561,10027,24059,1
5562,12623,25242,1
5563,17672,29774,1
5564,22807,25272,1
5565,18928,21578,1
5566,11348,19643,1
5567,14674,22396,1
5568,15787,25252,1
5569,18939,26995,1
5570,19028,19546,1
5571,29,20467,1
5572,10526,25142,1
5573,15044,25801,1
5574,3288,11559,1
5575,15683,21553,1
5576,16007,23124,1
5577,6569,17325,1
5578,16262,18865,1
5579,14594,16555,1
5580,16184,22721,1
5581,15687,25389,1
5582,13057,20309,1
5583,2709,11026,1
5584,2444,26597,1
5585,20316,26987,1
5586,4711,22739,1
5587,11951,13790,1
5588,14339,28315,1
5589,18987,20787,1
5590,21383,24476,1
5591,14117,15948,1
5592,13595,25910,1
5593,6605,13776,1
5594,8556,17578,1
5595,1819,13540,1
5596,14506,25353,1
5597,13000,25288,1
5598,16842,20338,1
5599,16902,23970,1
5600,26267,28150,1
5601,21614,27710,1
5602,9713,10365,1
5603,2409,11813,1
5604,12883,13340,1
5605,10966,11316,1
5606,1223,23680,1
5607,11070,15772,1
5608,19923,23441,1
5609,7071,26028,1
5610,20891,30427,1
5611,12276,24377,1
5612,11880,23623,1
5613,11282,28022,1
5614,16812,30427,1
5615,8783,30714,1
5616,17445,19328,1
5617,16555,25637,1
5618,8464,26696,1
5619,20216,26712,1
5620,13233,24963,1
5621,15409,15772,1
5622,12046,25307,1
5623,20761,21813,1
5624,7132,13526,1
5625,14801,20398,1
5626,15873,25163,1
5627,12724,18648,1
5628,13286,30404,1
5629,18397,27532,1
5630,3206,25272,1
5631,20053,22656,1
5632,637,28110,1
5633,7905,23970,1
5634,7377,24377,1
5635,13482,16080,1
5636,19521,24828,1
5637,5552,21513,1
5638,26645,28089,1
5639,17542,18700,1
5640,14001,18944,1
5641,24817,29911,1
5642,19682,27710,1
5643,20994,22656,1
5644,9867,19537,1
5645,15683,17969,1
5646,19411,24928,1
5647,4271,20258,1
5648,21662,31113,1
5649,9190,10440,1
5650,22987,29846,1
5651,4263,7956,1
5652,16558,19731,1
5653,4685,16996,1
5654,15569,25466,1
5655,23757,27566,1
5656,10681,22538,1
5657,10716,22616,1
5658,13689,19967,1
5659,14890,18623,1
5660,1588,1906,1
5661,8206,16847,1
5662,6740,12829,1
5663,22473,25288,1
5664,6815,21475,1
5665,12104,14833,1
5666,9727,26434,1
5667,25618,30603,1
5668,18333,19348,1
5669,6519,26543,1
5670,5192,21864,1
5671,5126,26740,1
5672,16579,24093,1
5673,21475,23402,1
5674,21337,30633,1
5675,14318,14803,1
5676,18939,26267,1
5677,6605,21451,1
5678,1399,27404,1
5679,10480,12498,1
5680,16024,24575,1
5681,12243,16077,1
5682,19537,24828,1
5683,3288,13305,1
5684,18987,24985,1
5685,13233,26981,1
5686,16026,23217,1
5687,10609,24324,1
5688,19739,23840,1
5689,19392,22462,1
5690,1683,18171,1
5691,19328,21269,1
5692,21102,23623,1
5693,3772,25045,1
5694,11026,16027,1
5695,13398,29148,1
5696,17149,23818,1
5697,7761,25996,1
5698,1621,6098,1
5699,18485,23485,1
5700,22246,26525,1
5701,23100,28865,1
5702,26124,28443,1
5703,1217,22648,1
5704,17438,17718,1
5705,17700,21236,1
5706,12319,23059,1
5707,13018,26677,1
5708,5390,15249,1
5709,15275,17278,1
5710,6633,15095,1
5711,2084,18415,1
5712,278,17358,1
5713,14857,27221,1
5714,5311,5953,1
5715,11271,16600,1
5716,12037,19574,1
5717,10269,22500,1
5718,9912,20020,1
5719,4924,25393,1
5720,2194,23080,1
5721,21006,23248,1
5722,7335,19639,1
5723,6510,13772,1
5724,11026,11235,1
5725,19252,25163,1
5726,18025,25816,1
5727,7846,23644,1
5728,21847,26708,1
5729,6569,9233,1
5730,4325,6421,1
5731,9147,25775,1
5732,15805,18851,1
5733,2934,13795,1
5734,25801,28977,1
5735,255,6510,1
5736,17822,25637,1
5737,18962,22462,1
5738,19462,20189,1
5739,10230,19553,1
5740,6350,13578,1
5741,4466,6823,1
5742,2362,17156,1
5743,2833,30449,1
5744,18865,21465,1
5745,5552,27630,1
5746,12883,18662,1
5747,15933,25265,1
5748,10675,30427,1
5749,1329,21662,1
5750,21586,21603,1
5751,17519,19374,1
5752,13921,24857,1
5753,3890,22016,1
5754,5126,6098,1
5755,21921,26537,1
5756,10959,11348,1
5757,15328,26383,1
5758,4698,21853,1
5759,8180,10602,1
5760,3187,12611,1
5761,16552,25089,1
5762,21624,30650,1
5763,18059,28855,1
5764,15149,29054,1
5765,15821,17964,1
5766,3838,30160,1
5767,15828,24683,1
5768,11153,12092,1
5769,5132,5789,1
5770,10215,15818,1
5771,17491,24624,1
5772,10700,12858,1
5773,4109,15044,1
5774,11950,27506,1
5775,19100,27108,1
5776,15290,27133,1
5777,13013,27133,1
5778,13013,15290,1
5779,8556,11193,1
5780,12268,24377,1
5781,9007,26917,1
5782,6951,24377,1
5783,13868,23755,1
5784,6510,14663,1
5785,8634,19345,1
5786,16682,23538,1
5787,25910,29148,1
5788,17999,22143,1
5789,14941,27621,1
5790,5584,20553,1
5791,3556,16315,1
5792,6198,17176,1
5793,15879,30790,1
5794,6006,10048,1
5795,3479,10662,1
5796,18474,25379,1
5797,10060,29022,1
5798,20597,21693,1
5799,13213,15224,1
5800,4715,19710,1
5801,12994,26267,1
5802,20053,26543,1
5803,8659,26200,1
5804,20026,27802,1
5805,13957,18579,1
5806,4428,11070,1
5807,15791,26981,1
5808,12825,25910,1
5809,1031,19117,1
5810,16783,26250,1
5811,15350,25926,1
5812,4555,26364,1
5813,18356,30184,1
5814,17793,25641,1
5815,3417,26200,1
5816,18003,23623,1
5817,423,19765,1
5818,256,23792,1
5819,3478,22205,1
5820,14320,24095,1
5821,17278,18874,1
5822,20133,21553,1
5823,23441,29482,1
5824,18022,25934,1
5825,18865,27588,1
5826,2986,5176,1
5827,21580,21662,1
5828,9765,15683,1
5829,19697,26788,1
5830,16997,20924,1
5831,3992,23284,1
5832,12027,27422,1
5833,4783,11348,1
5834,5694,11348,1
5835,10694,25229,1
5836,13675,17831,1
5837,906,23418,1
5838,22464,26434,1
5839,6169,25333,1
5840,9509,16783,1
5841,18069,21005,1
5842,15141,18022,1
5843,14791,21553,1
5844,22286,22721,1
5845,1381,1610,1
5846,16269,23645,1
5847,4044,10072,1
5848,3899,9282,1
5849,14497,14629,1
5850,19461,21249,1
5851,5789,15324,1
5852,2392,11001,1
5853,14079,16756,1
5854,9509,17142,1
5855,9317,23755,1
5856,15086,30439,1
5857,16750,25637,1
5858,13792,21603,1
5859,3900,14764,1
5860,12780,27635,1
5861,19494,22461,1
5862,19730,26694,1
5863,15867,19396,1
5864,6098,15332,1
5865,15275,25033,1
5866,6998,20189,1
5867,1168,6510,1
5868,11924,18030,1
5869,16749,23769,1
5870,21165,24521,1
5871,16884,26567,1
5872,19160,22825,1
5873,6269,19230,1
5874,12132,18878,1
5875,19003,25333,1
5876,2392,23059,1
5877,19731,27197,1
5878,12189,30439,1
5879,10119,21572,1
5880,16884,30292,1
5881,16884,25808,1
5882,17999,23734,1
5883,7807,15519,1
5884,20047,24963,1
5885,10268,13075,1
5886,16022,23345,1
5887,3719,25393,1
5888,15295,26526,1
5889,9916,9924,1
5890,19731,22909,1
5891,257,26307,1
5892,4430,19006,1
5893,18434,26677,1
5894,7152,11603,1
5895,8732,17793,1
5896,7356,18735,1
5897,19492,20732,1
5898,9283,19496,1
5899,21277,25637,1
5900,13534,14106,1
5901,4833,14506,1
5902,19898,26098,1
5903,3618,19751,1
5904,10048,18755,1
5905,8090,22143,1
5906,4880,18012,1
5907,10678,10724,1
5908,1740,5999,1
5909,12393,13342,1
5910,17278,20245,1
5911,8464,26932,1
5912,12391,21116,1
5913,2041,23434,1
5914,9867,13266,1
5915,3044,14654,1
5916,10838,13594,1
5917,8506,25333,1
5918,4685,11697,1
5919,10131,10845,1
5920,15086,15410,1
5921,20073,27247,1
5922,13884,29054,1
5923,17084,18700,1
5924,9238,25393,1
5925,18074,26559,1
5926,17278,20672,1
5927,21837,23826,1
5928,18345,28102,1
5929,14959,19536,1
5930,2214,22653,1
5931,8556,21337,1
5932,6277,20053,1
5933,6527,10144,1
5934,4448,20414,1
5935,21857,25163,1
5936,11341,16536,1
5937,5267,24476,1
5938,13551,24052,1
5939,6098,16685,1
5940,21340,25641,1
5941,3130,25393,1
5942,6307,12060,1
5943,14420,17668,1
5944,20250,30292,1
5945,10707,23778,1
5946,19109,22590,1
5947,5292,9282,1
5948,1168,22825,1
5949,19368,23623,1
5950,15173,17751,1
5951,2864,22519,1
5952,14831,18931,1
5953,6567,7832,1
5954,19640,26582,1
5955,15410,16884,1
5956,16555,20821,1
5957,317,23755,1
5958,12260,13716,1
5959,11501,11950,1
5960,3841,22673,1
5961,5690,11110,1
5962,17336,25043,1
5963,343,15821,1
5964,10343,21453,1
5965,2932,10246,1
5966,1544,25330,1
5967,10694,10718,1
5968,21053,24706,1
5969,12698,26461,1
5970,11341,18700,1
5971,7899,24079,1
5972,13048,18908,1
5973,14959,16579,1
5974,14336,27913,1
5975,19260,30292,1
5976,5552,11974,1
5977,11472,20305,1
5978,18865,21995,1
5979,11026,17520,1
5980,1736,14336,1
5981,20079,25288,1
5982,8372,27739,1
5983,3422,26543,1
5984,10751,11592,1
5985,7264,25475,1
5986,10270,23630,1
5987,2599,26529,1
5988,9867,20331,1
5989,27019,27985,1
5990,14568,27739,1
5991,15668,17847,1
5992,17504,24568,1
5993,3309,17966,1
5994,15325,18356,1
5995,21220,30439,1
5996,17156,28068,1
5997,10101,18467,1
5998,18648,28308,1
5999,1163,20515,1
6000,7342,20067,1
6001,16555,26350,1
6002,11062,29054,1
6003,5903,11082,1
6004,16774,26267,1
6005,15441,29665,1
6006,12431,25910,1
6007,14946,30644,1
6008,18356,21118,1
6009,1237,4151,1
6010,6622,25315,1
6011,7645,15270,1
6012,14029,25262,1
6013,18314,18865,1
6014,13560,18944,1
6015,15683,25393,1
6016,15173,20457,1
6017,9931,30427,1
6018,4385,17109,1
6019,2753,29215,1
6020,8464,16833,1
6021,9435,24518,1
6022,2650,24492,1
6023,2461,18700,1
6024,21457,30893,1
6025,15149,19003,1
6026,9283,18097,1
6027,15270,20250,1
6028,725,9284,1
6029,8125,12883,1
6030,18838,25264,1
6031,21639,26465,1
6032,5763,25393,1
6033,10060,12407,1
6034,11906,17652,1
6035,24133,30000,1
6036,19141,26696,1
6037,10100,11677,1
6038,10048,17283,1
6039,8044,24044,1
6040,15676,20842,1
6041,15173,15676,1
6042,1393,29906,1
6043,8556,20250,1
6044,8556,14292,1
6045,18795,27414,1
6046,17123,26673,1
6047,14715,27532,1
6048,13534,22685,1
6049,1050,12891,1
6050,18132,22656,1
6051,8985,12243,1
6052,19119,23418,1
6053,4923,21662,1
6054,14843,27522,1
6055,21240,27625,1
6056,12189,31249,1
6057,17991,22555,1
6058,17439,26363,1
6059,22662,25076,1
6060,26952,31067,1
6061,18408,19942,1
6062,1736,18030,1
6063,1381,15786,1
6064,3108,17997,1
6065,16963,27720,1
6066,12141,12676,1
6067,18750,21662,1
6068,4653,16971,1
6069,13772,17848,1
6070,10521,30439,1
6071,15772,18107,1
6072,3044,14161,1
6073,14676,25288,1
6074,18700,20675,1
6075,25296,28977,1
6076,15294,27422,1
6077,18623,28861,1
6078,9764,15683,1
6079,20332,25801,1
6080,17058,22328,1
6081,18218,25491,1
6082,15730,26285,1
6083,11110,18537,1
6084,16399,26543,1
6085,3288,19534,1
6086,11516,17572,1
6087,3732,14909,1
6088,27932,29054,1
6089,20007,24377,1
6090,16891,26543,1
6091,17005,26850,1
6092,16672,21662,1
6093,1029,13823,1
6094,18939,27330,1
6095,2934,6006,1
6096,17464,20189,1
6097,11526,14975,1
6098,2300,21269,1
6099,709,18397,1
6100,4151,17341,1
6101,11306,17508,1
6102,13641,25063,1
6103,16060,21102,1
6104,18700,20478,1
6105,1898,27744,1
6106,12884,15768,1
6107,1350,23329,1
6108,16019,25910,1
6109,18735,21453,1
6110,15610,22168,1
6111,11599,20761,1
6112,11348,21425,1
6113,15319,25163,1
6114,2817,21265,1
6115,3809,14337,1
6116,22181,24817,1
6117,13560,19317,1
6118,11348,12303,1
6119,12530,18812,1
6120,11098,17553,1
6121,2874,5660,1
6122,10149,15350,1
6123,20626,21909,1
6124,12825,26645,1
6125,17123,25288,1
6126,15821,30292,1
6127,24199,30055,1
6128,15003,20694,1
6129,6098,30458,1
6130,14843,21133,1
6131,15894,24602,1
6132,20027,23190,1
6133,17616,18356,1
6134,14789,20414,1
6135,10220,10687,1
6136,17808,23771,1
6137,11271,14544,1
6138,515,15035,1
6139,8596,20787,1
6140,17037,23304,1
6141,9979,21662,1
6142,2241,15974,1
6143,13404,27734,1
6144,21053,23944,1
6145,4719,14946,1
6146,23623,29859,1
6147,7954,19653,1
6148,13021,27911,1
6149,2,12539,1
6150,8044,26762,1
6151,17445,25491,1
6152,16440,24377,1
6153,19119,22780,1
6154,6510,17249,1
6155,8835,22780,1
6156,16368,26824,1
6157,9732,15173,1
6158,12937,15003,1
6159,6234,29934,1
6160,15384,26146,1
6161,12829,24187,1
6162,18023,29138,1
6163,4703,24427,1
6164,14789,25702,1
6165,16538,23623,1
6166,2753,16367,1
6167,11918,24804,1
6168,17865,26422,1
6169,12179,24887,1
6170,16847,17063,1
6171,10268,17551,1
6172,16170,25044,1
6173,20053,25288,1
6174,12875,15294,1
6175,12181,18804,1
6176,9187,19315,1
6177,11335,15495,1
6178,18022,23755,1
6179,11337,20112,1
6180,14320,24231,1
6181,19433,19710,1
6182,19536,26822,1
6183,6026,8351,1
6184,14117,30654,1
6185,14959,18344,1
6186,21237,28004,1
6187,1736,24616,1
6188,6393,18623,1
6189,10621,25367,1
6190,11062,24004,1
6191,13018,24828,1
6192,19008,24377,1
6193,6618,17314,1
6194,11088,15013,1
6195,5327,17584,1
6196,14802,22960,1
6197,14629,15569,1
6198,10662,16257,1
6199,3958,24281,1
6200,15119,15400,1
6201,13454,21547,1
6202,19930,25801,1
6203,223,21472,1
6204,23462,29352,1
6205,12524,19791,1
6206,16783,24095,1
6207,16510,16923,1
6208,10630,15974,1
6209,14867,26543,1
6210,21219,23755,1
6211,28089,29196,1
6212,19640,25801,1
6213,14144,29237,1
6214,1736,25997,1
6215,9686,24015,1
6216,12967,13048,1
6217,2420,16536,1
6218,14144,30754,1
6219,13028,17278,1
6220,25147,29911,1
6221,9125,11728,1
6222,23840,30633,1
6223,3991,24377,1
6224,12611,19921,1
6225,9399,25288,1
6226,13398,13751,1
6227,16406,18356,1
6228,1966,24004,1
6229,11015,24095,1
6230,8711,18572,1
6231,3256,24043,1
6232,8556,13148,1
6233,5999,14971,1
6234,16385,24187,1
6235,5089,18700,1
6236,17144,17951,1
6237,26180,30905,1
6238,7139,14315,1
6239,13760,25142,1
6240,1683,2477,1
6241,6510,19711,1
6242,12539,25453,1
6243,8404,13066,1
6244,13398,20065,1
6245,11974,17058,1
6246,15953,20924,1
6247,2445,17930,1
6248,18200,25983,1
6249,4858,25356,1
6250,10680,26932,1
6251,10838,26434,1
6252,15569,26249,1
6253,25085,28213,1
6254,11413,26677,1
6255,17990,23746,1
6256,24241,27532,1
6257,2646,19144,1
6258,17464,19105,1
6259,17416,20607,1
6260,5267,27247,1
6261,10690,29054,1
6262,15062,22916,1
6263,16862,27327,1
6264,2648,5694,1
6265,21311,23755,1
6266,7832,14135,1
6267,1799,16881,1
6268,17551,27083,1
6269,4079,19717,1
6270,10834,18547,1
6271,15761,28829,1
6272,21001,24551,1
6273,13841,27523,1
6274,20311,25333,1
6275,17798,18804,1
6276,12016,21089,1
6277,7141,11624,1
6278,14186,25333,1
6279,9733,16757,1
6280,19537,26185,1
6281,14009,17625,1
6282,19536,24095,1
6283,10476,25163,1
6284,25504,30773,1
6285,10681,22960,1
6286,6001,14117,1
6287,9026,15786,1
6288,19574,26250,1
6289,19447,29054,1
6290,11257,22543,1
6291,3177,15830,1
6292,10379,15440,1
6293,27171,27499,1
6294,10085,26002,1
6295,17820,21662,1
6296,16244,26808,1
6297,16296,18356,1
6298,8556,16538,1
6299,15761,27911,1
6300,13336,18359,1
6301,12787,24318,1
6302,12606,24377,1
6303,20550,20711,1
6304,4109,27668,1
6305,15941,30292,1
6306,2241,30989,1
6307,16121,18309,1
6308,11194,24274,1
6309,8556,12787,1
6310,4321,24492,1
6311,11050,19268,1
6312,13594,15149,1
6313,21553,29148,1
6314,11348,17240,1
6315,12189,17278,1
6316,21518,25393,1
6317,5786,24282,1
6318,14843,18987,1
6319,22483,25637,1
6320,405,21111,1
6321,12722,18315,1
6322,14624,15193,1
6323,6980,15270,1
6324,21145,26003,1
6325,13469,13526,1
6326,14475,22916,1
6327,15720,25594,1
6328,20787,30493,1
6329,6482,26932,1
6330,1659,23100,1
6331,9306,24551,1
6332,17753,24044,1
6333,4737,19968,1
6334,12783,23963,1
6335,18700,19489,1
6336,25393,31227,1
6337,8340,17464,1
6338,3900,21900,1
6339,13213,25045,1
6340,6421,14333,1
6341,3839,28110,1
6342,10021,14692,1
6343,26826,28268,1
6344,19837,24095,1
6345,13028,15677,1
6346,11036,19117,1
6347,16312,29090,1
6348,6527,18988,1
6349,9136,27258,1
6350,6008,26434,1
6351,10255,21305,1
6352,7768,21603,1
6353,15612,26740,1
6354,15683,20664,1
6355,12969,23790,1
6356,2307,5173,1
6357,5532,19791,1
6358,151,1066,1
6359,13028,21446,1
6360,26394,29155,1
6361,10102,15594,1
6362,14734,22143,1
6363,6008,31249,1
6364,18478,23692,1
6365,16936,20417,1
6366,16442,26543,1
6367,25171,27630,1
6368,16082,19935,1
6369,10720,14513,1
6370,17586,30586,1
6371,15986,27326,1
6372,3595,21221,1
6373,1653,30893,1
6374,18219,26543,1
6375,8860,25734,1
6376,20894,26158,1
6377,2467,26943,1
6378,495,26173,1
6379,7531,24952,1
6380,6510,19490,1
6381,12409,24902,1
6382,18727,20383,1
6383,20464,24095,1
6384,6605,19162,1
6385,1937,26357,1
6386,6060,15396,1
6387,4775,24985,1
6388,18435,18547,1
6389,15462,19592,1
6390,1424,19197,1
6391,12220,20268,1
6392,17278,21276,1
6393,12882,28120,1
6394,22167,25393,1
6395,18356,19197,1
6396,4659,21662,1
6397,15873,18871,1
6398,13276,29054,1
6399,8351,8819,1
6400,15003,22805,1
6401,9686,25666,1
6402,2147,26434,1
6403,17964,22129,1
6404,12916,29649,1
6405,26065,27914,1
6406,14942,25393,1
6407,1269,18068,1
6408,15266,16746,1
6409,361,3453,1
6410,1929,29054,1
6411,19119,25589,1
6412,656,21719,1
6413,22003,22191,1
6414,3892,14768,1
6415,5186,16682,1
6416,18356,19065,1
6417,12653,19601,1
6418,16865,20982,1
6419,2138,14624,1
6420,20238,20924,1
6421,15676,26814,1
6422,18700,18851,1
6423,14629,16018,1
6424,5552,18017,1
6425,6006,16781,1
6426,18623,27247,1
6427,12325,20478,1
6428,1722,12129,1
6429,20793,22205,1
6430,6026,29087,1
6431,12258,26350,1
6432,19779,27443,1
6433,15086,24004,1
6434,20053,25050,1
6435,15999,21219,1
6436,15398,22881,1
6437,17297,24036,1
6438,9243,16179,1
6439,18547,20000,1
6440,22124,28212,1
6441,15653,26819,1
6442,13241,21058,1
6443,1536,31281,1
6444,20993,23441,1
6445,10784,19993,1
6446,8010,23386,1
6447,11224,21662,1
6448,18408,20515,1
6449,2422,15109,1
6450,6700,20203,1
6451,10048,14104,1
6452,12752,25770,1
